DATE,Temp_Max_C,Temp_Min_C,Temp_Mean_C,Rainfall_mm,SolarRad_MJ_m2,Rel_Humidity_pct,WindSpeed_mps,GDD,Cumulative_Rainfall_mm
2018-10-09,36.01,21.65,28.11,0.0,19.9,51.72,2.19,18.83,3021.250000000003
2018-10-10,36.68,21.87,28.72,0.0,20.23,43.56,2.35,19.275,3021.250000000003
2018-10-11,36.42,20.63,27.83,0.0,19.72,51.62,3.16,18.525,3021.250000000003
2018-10-12,35.96,21.27,27.45,0.0,19.7,57.45,3.26,18.615000000000002,3021.250000000003
2018-10-13,35.2,19.46,26.63,0.0,20.77,52.64,2.92,17.330000000000002,3021.250000000003
2018-10-14,36.2,20.33,27.22,0.0,21.47,47.27,2.16,18.265,3021.250000000003
2018-10-15,35.97,20.56,27.39,0.0,20.61,44.95,1.62,18.265,3021.250000000003
2018-10-16,35.69,19.95,26.94,0.0,20.25,46.86,2.2,17.82,3021.250000000003
2018-10-17,34.77,19.66,27.0,0.0,16.95,45.66,1.24,17.215000000000003,3021.250000000003
2018-10-18,34.69,21.6,27.74,0.0,18.18,48.06,0.99,18.145,3021.250000000003
2018-10-19,36.42,21.46,28.3,0.0,18.19,45.6,1.36,18.94,3021.250000000003
2018-10-20,36.81,21.56,28.83,0.0,18.76,44.63,1.58,19.185000000000002,3021.250000000003
2018-10-21,37.37,21.54,29.0,0.0,18.7,45.69,1.73,19.455,3021.250000000003
2018-10-22,36.76,22.17,28.29,0.39,18.81,42.95,2.0,19.465,3021.640000000003
2018-10-23,36.77,19.49,26.9,0.0,19.73,35.46,1.92,18.130000000000003,3021.640000000003
2018-10-24,36.48,17.39,26.24,0.0,19.43,32.09,1.41,16.935,3021.640000000003
2018-10-25,36.64,18.45,26.89,0.0,16.28,32.19,1.61,17.545,3021.640000000003
2018-10-26,36.75,19.87,27.6,0.0,18.52,34.93,1.83,18.310000000000002,3021.640000000003
2018-10-27,36.78,21.54,27.96,0.0,18.07,32.57,2.94,19.16,3021.640000000003
2018-10-28,36.16,18.53,26.54,0.0,19.68,35.92,3.39,17.345,3021.640000000003
2018-10-29,34.47,17.84,25.28,0.0,19.31,37.52,2.38,16.155,3021.640000000003
2018-10-30,34.22,16.35,24.59,0.0,19.85,41.21,2.58,15.285,3021.640000000003
2018-10-31,34.65,17.17,25.33,0.0,18.57,49.71,3.43,15.91,3021.640000000003
2018-11-01,34.63,18.97,26.75,0.0,17.19,49.74,3.34,16.8,3021.640000000003
2018-11-02,35.14,20.54,27.29,0.0,18.37,48.18,2.64,17.84,3021.640000000003
2018-11-03,35.86,20.48,28.31,0.0,16.47,46.33,2.69,18.17,3021.640000000003
2018-11-04,35.54,22.85,29.12,1.88,14.15,51.01,2.66,19.195,3023.520000000003
2018-11-05,29.06,22.98,25.9,1.12,14.97,70.7,2.53,16.02,3024.640000000003
2018-11-06,34.21,21.04,26.48,0.0,17.38,55.56,2.06,17.625,3024.640000000003
2018-11-07,34.62,16.08,24.39,0.0,18.22,37.92,1.48,15.349999999999998,3024.640000000003
2018-11-08,35.23,14.78,24.04,0.0,18.5,32.39,1.8,15.004999999999999,3024.640000000003
2018-11-09,35.39,15.18,24.33,0.0,18.81,30.48,1.24,15.285,3024.640000000003
2018-11-10,35.31,15.95,24.68,0.0,17.97,26.74,2.2,15.630000000000003,3024.640000000003
2018-11-11,34.85,15.71,24.27,0.0,18.38,25.61,1.53,15.280000000000001,3024.640000000003
2018-11-12,34.49,15.02,24.12,0.0,18.75,25.21,1.31,14.755000000000003,3024.640000000003
2018-11-13,34.85,16.33,24.85,0.0,18.16,23.06,1.75,15.59,3024.640000000003
2018-11-14,34.84,16.27,24.68,0.0,17.64,25.13,1.77,15.555,3024.640000000003
2018-11-15,34.67,16.07,24.53,0.0,18.13,26.38,1.72,15.370000000000001,3024.640000000003
2018-11-16,34.52,14.95,24.18,0.0,17.84,28.15,1.43,14.735,3024.640000000003
2018-11-17,34.73,15.62,24.56,0.0,17.79,31.04,1.69,15.174999999999997,3024.640000000003
2018-11-18,35.52,17.4,25.76,0.0,17.05,28.97,1.68,16.46,3024.640000000003
2018-11-19,34.6,20.13,26.79,6.49,13.69,47.29,2.77,17.365000000000002,3031.130000000003
2018-11-20,32.93,21.72,26.72,1.94,13.18,61.58,2.19,17.325,3033.070000000003
2018-11-21,33.2,20.26,26.38,0.0,14.98,53.86,1.65,16.730000000000004,3033.070000000003
2018-11-22,33.19,19.6,25.53,0.0,16.32,48.94,1.94,16.395,3033.070000000003
2018-11-23,33.13,18.65,25.25,0.0,16.32,44.86,2.55,15.89,3033.070000000003
2018-11-24,32.73,17.48,24.69,0.0,16.49,41.66,2.4,15.104999999999997,3033.070000000003
2018-11-25,32.7,15.3,23.42,0.0,16.61,35.64,1.14,14.0,3033.070000000003
2018-11-26,32.57,14.66,22.94,0.0,16.16,31.22,0.92,13.615000000000002,3033.070000000003
2018-11-27,32.02,13.95,22.42,0.0,16.85,30.5,2.18,12.985,3033.070000000003
2018-11-28,32.2,16.14,23.07,0.0,16.89,31.36,2.35,14.170000000000002,3033.070000000003
2018-11-29,31.41,15.66,22.31,0.0,16.73,34.73,1.1,13.535,3033.070000000003
2018-11-30,32.06,14.11,22.24,0.0,16.13,33.48,0.86,13.085,3033.070000000003
2018-12-01,31.23,14.63,21.86,0.0,12.18,38.13,1.94,12.93,3033.070000000003
2018-12-02,31.53,15.19,22.52,0.0,13.81,40.59,2.24,13.36,3033.070000000003
2018-12-03,30.01,17.14,22.64,0.0,12.39,40.33,1.65,13.575000000000003,3033.070000000003
2018-12-04,29.5,16.31,22.57,0.0,12.22,41.68,3.31,12.905000000000001,3033.070000000003
2018-12-05,31.51,16.72,23.77,0.0,13.68,39.99,1.48,14.115000000000002,3033.070000000003
2018-12-06,31.75,16.25,23.14,0.0,14.91,41.87,1.63,14.0,3033.070000000003
2018-12-07,32.07,14.94,22.86,0.0,14.65,40.15,1.83,13.504999999999999,3033.070000000003
2018-12-08,33.56,16.33,23.85,0.0,14.76,39.54,2.02,14.945,3033.070000000003
2018-12-09,33.17,16.74,23.52,0.01,15.39,37.32,2.14,14.954999999999998,3033.080000000003
2018-12-10,31.19,14.12,21.49,0.0,16.28,28.88,2.64,12.655000000000001,3033.080000000003
2018-12-11,29.86,12.14,20.35,0.0,16.98,29.94,1.7,11.0,3033.080000000003
2018-12-12,30.67,12.49,20.84,0.0,15.72,30.51,1.66,11.580000000000002,3033.080000000003
2018-12-13,29.0,13.28,20.34,0.0,15.89,38.54,2.24,11.14,3033.080000000003
2018-12-14,28.2,11.07,18.96,0.0,14.48,35.21,2.56,9.634999999999998,3033.080000000003
2018-12-15,28.54,11.76,19.33,0.0,14.05,37.76,2.25,10.149999999999999,3033.080000000003
2018-12-16,28.0,10.14,18.25,0.0,16.09,31.78,2.56,9.07,3033.080000000003
2018-12-17,27.06,11.23,18.44,0.0,14.88,39.51,2.78,9.145,3033.080000000003
2018-12-18,28.16,11.15,18.48,0.0,16.94,42.91,1.33,9.655000000000001,3033.080000000003
2018-12-19,28.53,8.99,18.18,0.0,17.78,29.8,1.5,8.760000000000002,3033.080000000003
2018-12-20,29.95,10.27,19.32,0.0,18.29,31.09,1.93,10.11,3033.080000000003
2018-12-21,30.42,11.74,20.13,0.0,17.77,26.82,1.23,11.080000000000002,3033.080000000003
2018-12-22,31.07,11.61,20.52,0.0,17.31,23.68,2.41,11.34,3033.080000000003
2018-12-23,31.42,12.04,21.22,0.0,16.07,27.89,2.76,11.73,3033.080000000003
2018-12-24,32.25,13.98,22.59,0.0,15.7,31.66,1.89,13.115000000000002,3033.080000000003
2018-12-25,32.23,16.38,23.48,0.0,14.68,34.36,2.11,14.305,3033.080000000003
2018-12-26,30.43,13.37,20.9,0.0,16.86,27.35,3.99,11.899999999999999,3033.080000000003
2018-12-27,26.76,9.18,16.62,0.0,17.08,21.33,2.29,7.969999999999999,3033.080000000003
2018-12-28,26.3,6.24,15.36,0.0,17.71,16.04,1.99,6.27,3033.080000000003
2018-12-29,27.0,6.3,15.72,0.0,18.02,15.86,2.7,6.649999999999999,3033.080000000003
2018-12-30,28.46,7.79,17.03,0.0,18.07,18.55,2.23,8.125,3033.080000000003
2018-12-31,30.11,9.32,18.68,0.0,18.08,16.08,1.66,9.715,3033.080000000003
2019-01-01,31.85,11.28,20.92,0.0,17.77,13.99,2.54,11.565000000000001,3033.080000000003
2019-01-02,32.04,11.65,21.23,0.0,17.96,17.46,1.85,11.844999999999999,3033.080000000003
2019-01-03,30.77,12.77,20.43,0.0,17.72,16.87,1.86,11.77,3033.080000000003
2019-01-04,31.89,10.61,20.52,0.0,17.01,17.05,2.32,11.25,3033.080000000003
2019-01-05,32.3,12.37,22.13,0.0,16.02,19.41,3.06,12.334999999999997,3033.080000000003
2019-01-06,30.42,14.13,20.61,0.0,16.31,22.12,2.68,12.275000000000002,3033.080000000003
2019-01-07,27.8,8.66,17.15,0.0,17.44,21.25,2.24,8.23,3033.080000000003
2019-01-08,28.0,7.87,17.4,0.0,17.4,22.12,2.3,7.934999999999999,3033.080000000003
2019-01-09,29.34,11.34,18.82,0.0,17.41,20.06,1.2,10.34,3033.080000000003
2019-01-10,30.02,8.76,18.49,0.0,16.96,24.54,2.45,9.39,3033.080000000003
2019-01-11,30.87,10.27,19.74,0.0,16.23,22.86,1.82,10.57,3033.080000000003
2019-01-12,32.67,11.5,20.84,0.0,16.41,24.7,1.82,12.085,3033.080000000003
2019-01-13,29.95,11.96,20.23,0.0,15.98,26.69,1.16,10.954999999999998,3033.080000000003
2019-01-14,28.95,10.41,18.8,0.0,15.01,30.12,2.55,9.68,3033.080000000003
2019-01-15,29.31,9.75,18.79,0.0,14.75,28.86,2.0,9.530000000000001,3033.080000000003
2019-01-16,31.87,11.96,20.97,0.0,15.93,24.51,1.94,11.915,3033.080000000003
2019-01-17,32.17,14.1,22.34,0.0,17.29,21.16,1.48,13.135000000000002,3033.080000000003
2019-01-18,31.78,12.98,21.38,0.0,17.76,19.97,1.61,12.380000000000003,3033.080000000003
2019-01-19,32.4,12.18,21.52,0.0,17.89,16.97,2.72,12.29,3033.080000000003
2019-01-20,33.84,13.4,22.87,0.0,18.14,16.94,2.58,13.620000000000001,3033.080000000003
2019-01-21,33.89,13.6,22.82,0.0,18.0,20.29,3.3,13.745000000000001,3033.080000000003
2019-01-22,30.09,13.45,21.05,0.0,17.55,47.39,2.16,11.77,3033.080000000003
2019-01-23,29.25,13.65,20.68,0.0,17.0,43.52,1.48,11.45,3033.080000000003
2019-01-24,29.81,13.35,20.82,0.0,18.21,33.96,1.86,11.579999999999998,3033.080000000003
2019-01-25,27.66,11.88,19.02,0.01,17.69,29.7,2.4,9.77,3033.0900000000033
2019-01-26,26.14,10.07,17.7,0.0,12.16,37.73,2.95,8.105,3033.0900000000033
2019-01-27,26.25,10.27,17.42,0.0,16.29,36.7,3.19,8.259999999999998,3033.0900000000033
2019-01-28,24.89,7.69,15.54,0.0,18.82,18.5,3.48,6.289999999999999,3033.0900000000033
2019-01-29,26.44,6.07,15.63,0.0,20.25,18.38,2.34,6.255000000000003,3033.0900000000033
2019-01-30,29.74,7.95,18.17,0.0,20.47,14.84,1.55,8.844999999999999,3033.0900000000033
2019-01-31,30.15,9.2,19.65,0.0,19.04,18.96,3.76,9.674999999999997,3033.0900000000033
2019-02-01,31.74,12.33,21.33,0.0,17.39,26.34,1.63,12.035,3033.0900000000033
2019-02-02,31.32,13.38,22.74,0.0,15.02,36.57,2.48,12.350000000000001,3033.0900000000033
2019-02-03,32.46,17.9,24.78,0.0,14.62,32.12,2.79,15.18,3033.0900000000033
2019-02-04,33.47,17.02,24.52,0.0,16.59,30.91,3.57,15.244999999999997,3033.0900000000033
2019-02-05,33.66,17.22,25.18,0.0,15.92,27.49,2.64,15.439999999999998,3033.0900000000033
2019-02-06,33.99,17.86,25.47,0.0,16.3,32.95,2.57,15.925,3033.0900000000033
2019-02-07,28.89,15.3,21.34,0.0,20.41,40.21,2.94,12.094999999999999,3033.0900000000033
2019-02-08,26.61,11.08,17.97,0.0,21.8,37.64,2.44,8.844999999999999,3033.0900000000033
2019-02-09,27.13,7.78,16.47,0.0,22.37,16.3,2.63,7.454999999999998,3033.0900000000033
2019-02-10,30.37,7.48,18.14,0.0,21.37,14.71,3.01,8.925,3033.0900000000033
2019-02-11,33.01,10.24,21.23,0.0,20.42,14.48,3.16,11.625,3033.0900000000033
2019-02-12,34.97,13.14,23.96,0.0,15.76,24.16,3.52,14.055,3033.0900000000033
2019-02-13,34.13,17.98,26.1,0.02,15.23,33.94,3.22,16.055,3033.1100000000033
2019-02-14,35.14,19.46,26.57,0.0,18.44,31.8,1.82,17.3,3033.1100000000033
2019-02-15,33.76,17.77,25.02,0.0,17.84,30.42,2.86,15.765,3033.1100000000033
2019-02-16,31.31,14.35,22.03,0.0,21.75,24.7,2.01,12.829999999999998,3033.1100000000033
2019-02-17,31.75,12.1,21.98,0.0,21.44,20.98,1.5,11.925,3033.1100000000033
2019-02-18,34.89,15.76,25.51,0.0,21.84,14.54,1.84,15.325,3033.1100000000033
2019-02-19,35.36,15.39,25.39,0.0,21.02,22.48,2.14,15.375,3033.1100000000033
2019-02-20,38.21,17.09,27.58,0.02,18.88,23.11,2.43,17.65,3033.1300000000033
2019-02-21,37.22,18.91,27.41,0.29,18.96,31.75,2.04,18.064999999999998,3033.4200000000033
2019-02-22,37.11,19.24,27.54,0.0,19.45,30.21,2.17,18.174999999999997,3033.4200000000033
2019-02-23,36.73,18.47,27.03,0.0,21.09,28.86,2.72,17.599999999999998,3033.4200000000033
2019-02-24,34.92,17.22,25.65,0.0,22.15,15.98,3.37,16.07,3033.4200000000033
2019-02-25,34.12,16.2,24.68,0.0,22.89,20.37,4.06,15.159999999999997,3033.4200000000033
2019-02-26,32.67,17.7,24.3,0.0,22.64,28.53,5.1,15.185000000000002,3033.4200000000033
2019-02-27,31.72,16.72,23.55,0.0,21.83,37.17,4.33,14.219999999999999,3033.4200000000033
2019-02-28,30.35,14.32,21.63,0.0,23.75,23.03,3.22,12.335,3033.4200000000033
2019-03-01,32.72,12.99,22.73,0.0,22.91,21.51,2.56,12.855,3033.4200000000033
2019-03-02,37.26,16.18,26.89,0.0,21.86,21.4,4.43,16.72,3033.4200000000033
2019-03-03,35.09,17.02,25.65,0.0,21.37,36.88,2.17,16.055,3033.4200000000033
2019-03-04,34.66,17.99,25.76,0.0,22.65,41.87,3.92,16.324999999999996,3033.4200000000033
2019-03-05,33.0,15.68,23.79,0.0,23.68,27.04,2.37,14.34,3033.4200000000033
2019-03-06,32.42,14.56,23.4,0.0,24.48,23.78,2.11,13.490000000000002,3033.4200000000033
2019-03-07,33.83,14.31,24.62,0.0,23.91,18.77,1.86,14.07,3033.4200000000033
2019-03-08,36.21,16.27,26.24,0.0,23.82,19.05,1.49,16.240000000000002,3033.4200000000033
2019-03-09,35.95,18.39,26.97,0.0,23.82,25.28,2.73,17.17,3033.4200000000033
2019-03-10,36.84,17.95,27.09,0.0,24.57,20.54,2.9,17.395000000000003,3033.4200000000033
2019-03-11,36.52,18.82,27.59,0.0,24.38,25.92,3.32,17.67,3033.4200000000033
2019-03-12,36.56,17.73,27.1,0.0,23.27,24.21,1.47,17.145000000000003,3033.4200000000033
2019-03-13,37.15,18.34,27.55,0.0,20.94,21.87,1.57,17.744999999999997,3033.4200000000033
2019-03-14,33.49,19.87,26.13,0.0,21.55,25.22,2.44,16.68,3033.4200000000033
2019-03-15,36.67,16.8,26.65,0.0,23.84,18.72,1.82,16.735,3033.4200000000033
2019-03-16,38.66,18.61,28.79,0.0,23.96,19.76,3.64,18.634999999999998,3033.4200000000033
2019-03-17,39.13,20.47,29.18,0.0,24.32,16.9,3.65,19.8,3033.4200000000033
2019-03-18,37.88,18.77,27.85,0.0,24.7,17.7,2.69,18.325000000000003,3033.4200000000033
2019-03-19,38.41,19.58,28.97,0.0,25.06,16.2,2.36,18.994999999999997,3033.4200000000033
2019-03-20,38.99,20.92,29.59,0.0,24.4,18.06,2.86,19.955000000000002,3033.4200000000033
2019-03-21,37.33,19.48,28.18,0.0,24.73,24.1,1.97,18.405,3033.4200000000033
2019-03-22,37.56,18.03,27.99,0.0,25.85,20.23,2.64,17.795,3033.4200000000033
2019-03-23,39.35,19.32,29.33,0.0,25.34,16.6,1.8,19.335,3033.4200000000033
2019-03-24,39.77,20.11,30.09,0.0,24.99,16.95,2.97,19.94,3033.4200000000033
2019-03-25,41.39,20.89,31.23,0.0,22.93,16.82,2.2,21.14,3033.4200000000033
2019-03-26,40.79,21.81,31.03,0.0,25.59,18.51,2.98,21.299999999999997,3033.4200000000033
2019-03-27,40.48,20.19,30.28,0.0,26.32,14.57,2.33,20.335,3033.4200000000033
2019-03-28,41.32,22.14,31.53,0.0,25.27,11.55,1.73,21.73,3033.4200000000033
2019-03-29,42.18,23.35,33.03,0.0,25.81,11.85,1.04,22.765,3033.4200000000033
2019-03-30,41.78,22.03,32.48,0.0,25.48,17.17,1.37,21.905,3033.4200000000033
2019-03-31,41.55,24.17,32.3,0.0,24.57,19.56,3.04,22.86,3033.4200000000033
2019-04-01,41.4,20.7,31.32,0.0,25.78,18.49,1.9,21.049999999999997,3033.4200000000033
2019-04-02,41.68,21.28,31.97,0.0,26.28,18.79,1.56,21.48,3033.4200000000033
2019-04-03,42.43,22.0,32.66,0.0,25.68,18.04,1.71,22.215000000000003,3033.4200000000033
2019-04-04,43.52,23.49,33.67,0.0,24.54,15.55,1.33,23.505000000000003,3033.4200000000033
2019-04-05,42.34,24.58,33.13,0.0,24.95,22.24,2.77,23.46,3033.4200000000033
2019-04-06,42.18,23.08,32.56,0.0,25.95,24.29,2.45,22.629999999999995,3033.4200000000033
2019-04-07,41.88,22.71,32.56,0.0,26.63,23.42,2.67,22.295,3033.4200000000033
2019-04-08,42.56,22.92,32.99,0.0,27.21,22.76,2.04,22.740000000000002,3033.4200000000033
2019-04-09,42.22,23.18,32.25,0.0,27.29,20.44,4.06,22.700000000000003,3033.4200000000033
2019-04-10,42.24,21.5,32.19,0.0,27.68,22.02,2.53,21.87,3033.4200000000033
2019-04-11,43.66,23.26,33.5,0.0,27.43,19.82,2.45,23.46,3033.4200000000033
2019-04-12,43.36,23.14,33.66,0.0,26.48,21.6,2.18,23.25,3033.4200000000033
2019-04-13,42.99,23.62,33.95,0.0,24.82,20.86,1.37,23.305,3033.4200000000033
2019-04-14,43.76,25.76,35.26,0.0,24.26,16.9,2.42,24.759999999999998,3033.4200000000033
2019-04-15,42.13,27.97,34.86,0.88,12.71,21.83,4.15,25.049999999999997,3034.3000000000034
2019-04-16,35.76,26.5,31.66,2.77,18.71,33.06,4.06,21.13,3037.0700000000033
2019-04-17,37.18,23.35,29.55,0.0,25.77,30.99,4.66,20.265,3037.0700000000033
2019-04-18,38.11,19.51,29.11,0.0,27.36,26.64,1.88,18.810000000000002,3037.0700000000033
2019-04-19,40.0,22.38,31.42,0.0,27.43,25.59,2.23,21.189999999999998,3037.0700000000033
2019-04-20,40.95,22.22,31.76,0.0,28.39,21.38,2.14,21.585,3037.0700000000033
2019-04-21,41.29,22.12,32.02,0.0,27.94,19.48,2.09,21.705,3037.0700000000033
2019-04-22,41.88,22.61,32.65,0.0,28.13,20.93,2.29,22.245000000000005,3037.0700000000033
2019-04-23,42.75,22.91,33.56,0.0,26.13,20.71,2.03,22.83,3037.0700000000033
2019-04-24,44.2,25.15,35.18,0.0,27.09,18.84,4.16,24.674999999999997,3037.0700000000033
2019-04-25,44.98,26.93,35.81,0.0,26.39,18.25,3.45,25.955,3037.0700000000033
2019-04-26,45.48,26.92,36.72,0.0,26.76,16.82,2.67,26.200000000000003,3037.0700000000033
2019-04-27,46.39,28.43,37.62,0.0,26.73,15.42,2.24,27.409999999999997,3037.0700000000033
2019-04-28,46.29,27.96,37.08,0.0,27.19,11.0,3.15,27.125,3037.0700000000033
2019-04-29,45.43,26.69,36.37,0.0,26.45,12.5,3.53,26.060000000000002,3037.0700000000033
2019-04-30,45.13,26.15,35.52,0.0,26.95,16.88,3.49,25.64,3037.0700000000033
2019-05-01,42.37,24.68,33.45,0.0,27.07,22.47,3.21,23.525,3037.0700000000033
2019-05-02,41.85,23.28,32.66,0.0,24.86,27.37,2.88,22.564999999999998,3037.0700000000033
2019-05-03,41.42,23.44,32.49,0.0,26.54,30.54,3.04,22.43,3037.0700000000033
2019-05-04,40.91,23.11,32.28,0.0,27.38,33.67,3.29,22.009999999999998,3037.0700000000033
2019-05-05,41.05,23.99,32.61,0.0,27.69,35.47,2.8,22.519999999999996,3037.0700000000033
2019-05-06,42.08,24.75,33.77,0.0,27.95,28.01,2.75,23.415,3037.0700000000033
2019-05-07,42.84,25.49,34.33,0.0,27.53,24.57,1.82,24.165,3037.0700000000033
2019-05-08,41.4,24.43,33.14,0.0,27.86,30.82,3.02,22.915,3037.0700000000033
2019-05-09,41.0,24.11,32.72,0.0,27.45,37.27,2.99,22.555,3037.0700000000033
2019-05-10,40.96,24.44,32.6,0.0,27.43,35.56,2.25,22.700000000000003,3037.0700000000033
2019-05-11,41.78,23.06,32.71,0.0,27.85,30.36,2.19,22.42,3037.0700000000033
2019-05-12,43.09,24.09,33.89,0.0,28.0,31.79,2.67,23.590000000000003,3037.0700000000033
2019-05-13,42.93,25.76,34.64,0.0,27.18,32.25,2.08,24.345,3037.0700000000033
2019-05-14,42.51,24.84,34.1,0.0,28.17,30.73,2.24,23.674999999999997,3037.0700000000033
2019-05-15,42.18,25.13,33.97,0.0,28.83,28.83,2.12,23.655,3037.0700000000033
2019-05-16,41.16,24.38,33.16,0.0,28.52,29.07,2.66,22.769999999999996,3037.0700000000033
2019-05-17,41.86,25.6,33.82,0.0,27.8,27.55,2.65,23.730000000000004,3037.0700000000033
2019-05-18,41.5,26.67,34.11,0.0,27.32,27.96,3.72,24.085,3037.0700000000033
2019-05-19,42.48,26.69,34.59,0.0,27.37,22.72,2.83,24.585,3037.0700000000033
2019-05-20,43.72,25.8,35.13,0.0,27.7,21.84,2.31,24.759999999999998,3037.0700000000033
2019-05-21,44.3,27.28,36.29,0.0,27.12,24.01,2.6,25.79,3037.0700000000033
2019-05-22,44.0,27.83,35.91,0.0,27.79,25.73,2.88,25.915,3037.0700000000033
2019-05-23,43.84,26.45,35.4,0.0,28.07,29.72,2.57,25.145000000000003,3037.0700000000033
2019-05-24,43.17,26.89,34.99,0.0,28.11,32.6,2.55,25.03,3037.0700000000033
2019-05-25,42.69,26.64,35.05,0.0,27.99,31.95,3.74,24.665,3037.0700000000033
2019-05-26,43.1,26.57,35.29,0.0,28.0,27.06,1.53,24.835,3037.0700000000033
2019-05-27,41.91,26.64,34.87,0.0,27.86,29.86,3.21,24.275,3037.0700000000033
2019-05-28,44.23,26.11,35.43,0.0,27.85,29.32,2.34,25.17,3037.0700000000033
2019-05-29,44.7,27.13,36.35,0.0,27.73,28.6,3.96,25.915,3037.0700000000033
2019-05-30,44.49,28.01,36.55,0.0,26.92,27.19,3.58,26.25,3037.0700000000033
2019-05-31,44.88,28.14,36.8,0.0,26.66,29.91,2.61,26.510000000000005,3037.0700000000033
2019-06-01,43.98,27.34,35.92,0.0,25.59,35.13,1.65,25.659999999999997,3037.0700000000033
2019-06-02,43.64,27.9,36.2,0.0,26.05,34.96,1.56,25.769999999999996,3037.0700000000033
2019-06-03,43.26,29.94,35.83,0.0,23.86,32.5,2.17,26.6,3037.0700000000033
2019-06-04,44.71,27.7,36.22,0.0,25.53,31.29,3.58,26.205,3037.0700000000033
2019-06-05,45.45,27.44,36.51,0.02,22.86,31.26,3.1,26.445,3037.0900000000033
2019-06-06,44.07,29.16,36.13,0.01,20.53,32.34,2.46,26.615000000000002,3037.1000000000035
2019-06-07,44.73,29.23,36.4,0.76,24.29,34.14,3.29,26.979999999999997,3037.8600000000038
2019-06-08,41.49,29.58,35.33,3.93,24.02,39.16,6.3,25.534999999999997,3041.7900000000036
2019-06-09,44.57,29.27,36.81,0.05,22.67,34.18,3.56,26.92,3041.840000000004
2019-06-10,43.61,28.28,36.01,0.3,22.26,35.23,2.49,25.945,3042.140000000004
2019-06-11,44.04,28.95,36.89,0.02,23.87,33.63,4.39,26.494999999999997,3042.160000000004
2019-06-12,43.29,30.25,36.34,0.02,24.46,40.2,2.82,26.769999999999996,3042.180000000004
2019-06-13,40.74,28.43,34.27,0.98,22.67,43.72,2.5,24.585,3043.160000000004
2019-06-14,41.49,27.76,34.23,0.81,21.66,36.21,2.98,24.625,3043.970000000004
2019-06-15,40.92,28.58,34.01,1.78,21.81,41.04,2.99,24.75,3045.750000000004
2019-06-16,41.16,27.25,33.72,0.01,21.57,45.04,3.23,24.205,3045.7600000000043
2019-06-17,40.77,27.37,33.67,0.54,20.17,45.52,2.73,24.07,3046.3000000000043
2019-06-18,40.82,26.71,33.22,0.03,24.07,45.68,4.5,23.765,3046.3300000000045
2019-06-19,39.25,26.77,32.82,1.19,14.06,49.06,2.0,23.009999999999998,3047.5200000000045
2019-06-20,39.65,26.73,32.93,0.02,22.74,48.07,1.36,23.189999999999998,3047.5400000000045
2019-06-21,39.66,26.23,33.03,0.5,22.28,48.96,2.92,22.945,3048.0400000000045
2019-06-22,39.64,26.92,33.33,6.05,20.86,49.8,3.4,23.28,3054.0900000000047
2019-06-23,36.81,26.95,31.72,9.99,12.17,60.88,3.04,21.880000000000003,3064.0800000000045
2019-06-24,35.02,26.04,30.54,16.67,14.99,69.89,3.01,20.53,3080.7500000000045
2019-06-25,37.65,26.42,31.6,0.65,20.69,64.65,3.47,22.034999999999997,3081.4000000000046
2019-06-26,35.93,25.54,30.27,9.26,22.21,67.48,1.98,20.735,3090.660000000005
2019-06-27,33.15,25.42,28.86,20.0,19.95,76.63,2.68,19.285,3110.660000000005
2019-06-28,31.6,25.32,28.02,10.18,14.89,77.84,3.46,18.46,3120.8400000000047
2019-06-29,30.03,24.27,26.74,9.33,10.88,78.19,4.08,17.15,3130.1700000000046
2019-06-30,31.52,24.07,27.41,4.74,11.72,78.5,2.92,17.795,3134.9100000000044
2019-07-01,32.4,24.65,28.15,5.87,15.12,77.38,3.58,18.525,3140.7800000000043
2019-07-02,30.05,24.49,26.92,24.4,15.35,84.88,3.61,17.27,3165.1800000000044
2019-07-03,28.91,24.3,26.17,16.15,7.11,86.44,2.23,16.605,3181.3300000000045
2019-07-04,32.2,22.71,26.73,18.14,15.01,75.43,3.16,17.455000000000002,3199.4700000000043
2019-07-05,30.58,22.65,26.11,11.23,10.05,78.04,4.05,16.615,3210.7000000000044
2019-07-06,29.63,24.02,26.46,12.46,10.35,85.18,4.13,16.825,3223.1600000000044
2019-07-07,30.93,23.59,26.76,8.17,9.24,82.5,4.42,17.259999999999998,3231.3300000000045
2019-07-08,28.86,24.47,26.38,22.9,15.54,86.35,4.31,16.665,3254.2300000000046
2019-07-09,31.21,24.13,27.46,2.12,14.06,81.75,3.61,17.67,3256.3500000000045
2019-07-10,32.44,24.71,28.0,2.22,17.06,79.42,2.82,18.575,3258.5700000000043
2019-07-11,32.55,24.14,27.92,0.35,13.43,78.28,3.31,18.345,3258.920000000004
2019-07-12,32.63,24.16,27.88,3.53,18.09,77.64,3.69,18.395000000000003,3262.4500000000044
2019-07-13,32.54,23.83,27.76,0.27,20.19,77.71,3.09,18.185,3262.7200000000043
2019-07-14,33.14,24.31,28.09,0.62,18.18,75.92,3.38,18.725,3263.3400000000042
2019-07-15,32.74,23.93,27.94,0.19,20.78,76.21,3.45,18.335,3263.5300000000043
2019-07-16,33.91,24.0,28.34,0.01,21.75,74.41,3.6,18.955,3263.5400000000045
2019-07-17,34.24,23.85,28.53,0.0,21.89,73.81,2.73,19.045,3263.5400000000045
